State,Year,District,GDP,GrowthRate,GDP_score,Growth_score,DDI,Rank,Category
Rajasthan,2007,Udaipur,8013.37,5.035659094,0.04162472827031737,0.41199461572575213,0.18977268325249128,138.0,Low Development
Rajasthan,2008,Ajmer,8153.69,1.793374315,0.04235600441240388,0.3987246158649627,0.18490344899342742,158.0,Low Development
Rajasthan,2008,Alwar,11010.98,17.66872097,0.05724673993137725,0.4636991206543933,0.21982769222058368,53.0,Low Development
Rajasthan,2008,Banswara,2546.75,-4.50845335,0.013135498054717894,0.372932540850793,0.15705431517314794,303.0,Low Development
Rajasthan,2008,Baran,3159.01,1.192264694,0.01632628433432082,0.3962643987246752,0.16830153009046261,288.0,Low Development
Rajasthan,2008,Barmer,4468.92,10.61956979,0.023152865942648433,0.43484840532452823,0.1878310816954004,139.0,Low Development
Rajasthan,2008,Bharatpur,4668.91,6.532636945,0.02419511163574906,0.418121435924594,0.18176564135128706,182.0,Low Development
Rajasthan,2008,Bhilwara,8628.0,13.14163423,0.04482786577894499,0.44517069255372843,0.20496499648885838,77.0,Low Development
Rajasthan,2008,Bikaner,5592.95,15.46234899,0.02901073596822919,0.4546688972585077,0.1992740004843406,96.0,Low Development
Rajasthan,2008,Bundi,2989.32,5.967429758,0.015441946759130834,0.4158081600083679,0.17558843205882568,237.0,Low Development
Rajasthan,2008,Chittorgarh,4008.91,-15.03684504,0.020755528869378675,0.3298420149458703,0.14439012329997533,308.0,Low Development
Rajasthan,2008,Churu,3882.68,13.10994972,0.020097682607865142,0.44504101441872546,0.19007501533220927,128.0,Low Development
Rajasthan,2008,Dausa,2622.49,7.335251528,0.013530216234604094,0.42140637112635704,0.17668067819130528,220.0,Low Development
Rajasthan,2008,Dholpur,1742.02,7.457144091,0.008941656479594808,0.42190525213289837,0.17412709474091623,253.0,Low Development
Rajasthan,2008,Dungarpur,2224.78,-1.816031387,0.011457554928523545,0.38395206612679783,0.16045535940783326,302.0,Low Development
Rajasthan,2008,Ganga Nagar,7063.89,28.67088412,0.036676523656660784,0.5087286949886723,0.22549739218946543,48.0,Low Development
Rajasthan,2008,Hanumangarh,4931.21,5.659200915,0.02556208521092929,0.414546643213115,0.1811559084118036,191.0,Low Development
Rajasthan,2008,Jaipur,26809.71,12.89629935,0.13958164817158744,0.44416658771860323,0.26141562399039375,18.0,Low Development
Rajasthan,2008,Jaisalmer,1630.64,13.14931235,0.008361200830324607,0.4452021175081282,0.18309756750144607,170.0,Low Development
Rajasthan,2008,Jalore,3039.47,-2.750652708,0.015703302934484582,0.3801268546956829,0.16147272363896392,301.0,Low Development
Rajasthan,2008,Jhalawar,3094.12,13.80545686,0.01598811081051813,0.44788758104691184,0.18874789890507562,135.0,Low Development
Rajasthan,2008,Jhunjhunu,4488.61,13.59083501,0.02325548016184515,0.44700917828042175,0.19275695940927579,114.0,Low Development
Rajasthan,2008,Jodhpur,9286.78,2.855592289,0.04826109052868663,0.4030720539612102,0.19018547590169607,127.0,Low Development
Rajasthan,2008,Karauli,2903.22,6.473369005,0.014993237552790696,0.41787886452536244,0.1761474883418194,229.0,Low Development
Rajasthan,2008,Kota,6009.68,4.485282612,0.031182519795849694,0.4097420388124514,0.18260632740249041,176.0,Low Development
Rajasthan,2008,Nagaur,6220.29,8.30119561,0.032280111502554644,0.4253597801287654,0.18951197895303895,130.0,Low Development
Rajasthan,2008,Pali,5694.15,-0.97784842,0.02953813865907265,0.3873825753551811,0.17267591333751606,263.0,Low Development
Rajasthan,2008,Pratapgarh,1869.7,,0.009607059400216278,,,,Low Development
Rajasthan,2008,Rajsamand,3278.41,5.933882001,0.01694853612569146,0.4156708559894232,0.17643746407118416,224.0,Low Development
Rajasthan,2008,Sawai Madhopur,2811.15,9.179353736,0.01451341575688203,0.42895389940084405,0.18028960921446685,195.0,Low Development
Rajasthan,2008,Sikar,5879.3,11.78417761,0.030503045854820342,0.4396149038472276,0.19414778905178326,108.0,Low Development
Rajasthan,2008,Sirohi,2905.93,5.471511843,0.015007360688088976,0.41377847072702023,0.1745158047036615,249.0,Low Development
Rajasthan,2008,Tonk,3163.0,11.94439234,0.016347078175590238,0.44027062954367685,0.1859164987228249,150.0,Low Development
Rajasthan,2008,Udaipur,7777.08,-2.94869699,0.04039330552506638,0.37931630048046044,0.175962503507224,232.0,Low Development
Rajasthan,2009,Ajmer,8792.26,7.831668852,0.04568390496864802,0.42343810438527363,0.19678558473529825,87.0,Low Development
Rajasthan,2009,Alwar,12190.1,10.70858361,0.06339171088816914,0.43521272044782,0.2121201147120295,48.0,Low Development
Rajasthan,2009,Banswara,2679.39,5.208206538,0.013826749960977542,0.41270081666549985,0.1733763766427865,231.0,Low Development
Rajasthan,2009,Baran,3369.6,6.666329008,0.017423771811244968,0.4186686098400037,0.17792170702274848,189.0,Low Development
Rajasthan,2009,Barmer,4852.46,8.582386796,0.025151680449032824,0.4265106373956049,0.18569526322766167,137.0,Low Development
Rajasthan,2009,Bharatpur,5130.27,9.881535519,0.026599484219222758,0.4318277839599705,0.18869080411552186,124.0,Low Development
Rajasthan,2009,Bhilwara,9305.08,7.847473343,0.04835646077811781,0.4235027888925471,0.19841499202388954,79.0,Low Development
Rajasthan,2009,Bikaner,5624.78,0.569109325,0.029176617664370963,0.3937139529052828,0.17499155176073572,221.0,Low Development
Rajasthan,2009,Bundi,3093.32,3.479052092,0.01598394161928617,0.4056237457658917,0.1718398632779284,239.0,Low Development
Rajasthan,2009,Chittorgarh,4072.68,1.590706701,0.021087865525456616,0.3978951393097306,0.17181077503916622,240.0,Low Development
Rajasthan,2009,Churu,3699.19,-4.725859458,0.01914142648392378,0.3720427426931541,0.16030195296761593,294.0,Low Development
Rajasthan,2009,Dausa,2835.0,8.10336741,0.01463770977048496,0.42455011029240086,0.17860266997925134,185.0,Low Development
Rajasthan,2009,Dholpur,1887.26,8.337447331,0.00969857314775789,0.4255081509121522,0.17602240425351562,206.0,Low Development
Rajasthan,2009,Dungarpur,2409.72,8.312732045,0.012421367711572843,0.4254069963670908,0.17761561917378005,192.0,Low Development
Rajasthan,2009,Ganga Nagar,6903.61,-2.269004755,0.035841226193336774,0.3820981399790289,0.17434399170761364,225.0,Low Development
Rajasthan,2009,Hanumangarh,4757.89,-3.514756013,0.02465882993052427,0.37699953817597054,0.16559511322870277,281.0,Low Development
Rajasthan,2009,Jaipur,30326.08,13.11603147,0.15790717188701447,0.4450659057614527,0.2727706654367898,7.0,Low Development
Rajasthan,2009,Jaisalmer,1761.05,7.997473385,0.009040831116025154,0.4241167079873011,0.17507118186453555,220.0,Low Development
Rajasthan,2009,Jalore,3348.14,10.15538893,0.01731193325644753,0.4329486092339822,0.1835666036474614,145.0,Low Development
Rajasthan,2009,Jhalawar,3308.28,6.921515649,0.01710420330331492,0.41971303589180464,0.17814773633871084,187.0,Low Development
Rajasthan,2009,Jhunjhunu,4631.06,3.17358826,0.02399785677558676,0.4043735455878042,0.17614813230047374,204.0,Low Development
Rajasthan,2009,Jodhpur,10175.58,9.570593898,0.052893061987398744,0.43055516432639956,0.2039579029229991,66.0,Low Development
Rajasthan,2009,Karauli,3133.96,7.947727007,0.016195736533869944,0.4239131063686492,0.17928268446778167,180.0,Low Development
Rajasthan,2009,Kota,6442.9,7.208703292,0.03344024107773905,0.4208884354147934,0.18841951881256083,126.0,Low Development
Rajasthan,2009,Nagaur,6102.16,-1.899107598,0.031664478302264744,0.3836120524069836,0.17244350794415228,236.0,Low Development
Rajasthan,2009,Pali,5979.96,5.019361977,0.031027634341582223,0.4119279150023234,0.1833877466058787,147.0,Low Development
Rajasthan,2009,Pratapgarh,2033.49,8.760228914,0.010460649190070528,0.427238508339079,0.17717179284967394,195.0,Low Development
Rajasthan,2009,Rajsamand,3656.38,11.52906439,0.0189183226381233,0.43857077829236824,0.18677930489982128,133.0,Low Development
Rajasthan,2009,Sawai Madhopur,3039.98,8.140085019,0.01570596079389496,0.42470038785884856,0.17930373161987642,179.0,Low Development
Rajasthan,2009,Sikar,6160.2,4.777779668,0.03196695312614374,0.4109391686628399,0.18355583934082223,146.0,Low Development
Rajasthan,2009,Sirohi,3072.36,5.72725427,0.01587470880900871,0.4148251714957709,0.1754548938837136,213.0,Low Development
Rajasthan,2009,Tonk,3096.65,-2.097692064,0.01600129587778922,0.38279928733056495,0.16272049245889952,286.0,Low Development
Rajasthan,2009,Udaipur,8373.72,7.671773982,0.0435026883458652,0.42278368780953557,0.19521508813133337,94.0,Low Development
Sikkim,1999,East,458.22,,0.0022511468501004214,,,,Low Development
Sikkim,1999,North,61.56,,0.00018395760751182194,,,,Low Development
Sikkim,1999,South,207.05,,0.000942177147934893,,,,Low Development
Sikkim,1999,West,168.98,,0.0007437757601838012,,,,Low Development
Sikkim,2000,East,470.61,2.703941338,0.0023157171993054655,0.4024513780379561,0.16236998153476573,352.0,Low Development
Sikkim,2000,North,63.54,3.216374269,0.00019427635581093303,0.404548659858195,0.16193602975676458,358.0,Low Development
Sikkim,2000,South,252.83,22.1106013,0.0011807591161840385,0.48187881657207354,0.19345998209853987,52.0,Low Development
Sikkim,2000,West,176.9,4.686945201,0.0007850507533802459,0.41056740200858055,0.1646979912554604,321.0,Low Development
Sikkim,2001,East,512.23,8.843840972,0.0025326193731483974,0.42758071516964696,0.17255185769174786,267.0,Low Development
Sikkim,2001,North,67.43,6.122127794,0.00021454904817635854,0.41644130701922905,0.16670525223659746,367.0,Low Development
Sikkim,2001,South,272.83,7.910453665,0.001284988896983141,0.42376055430216986,0.17027521505905785,306.0,Low Development
Sikkim,2001,West,187.8,6.161673262,0.0008418559839157568,0.4166031584266852,0.16714637696102355,359.0,Low Development
Sikkim,2002,East,561.3,9.579681003,0.0027883471403389952,0.43059235596448947,0.17390995066999917,177.0,Low Development
Sikkim,2002,North,70.41,4.419397894,0.00023007928551542473,0.4094723863117362,0.16392700209600375,312.0,Low Development
Sikkim,2002,South,286.49,5.006780779,0.0013561778372689279,0.411876422765494,0.16556427580855898,300.0,Low Development
Sikkim,2002,West,198.09,5.479233227,0.000895482206136895,0.41381007275200854,0.16606131842448557,297.0,Low Development
Sikkim,2003,East,607.36,8.205950472,0.0030283883255193284,0.4249699615119101,0.17180501760007566,374.0,Low Development
Sikkim,2003,North,75.83,7.697770203,0.0002583255561119815,0.42289008495616665,0.16931102931613387,415.0,Low Development
Sikkim,2003,South,308.22,7.584906978,0.0014694234941071528,0.4224281591593524,0.16985291776020525,410.0,Low Development
Sikkim,2003,West,212.42,7.234085517,0.0009701628440794517,0.4209923196030048,0.16897902554764963,420.0,Low Development
Sikkim,2004,East,659.11,8.520482086,0.003298082883337006,0.4262572742430519,0.17248175942722296,306.0,Low Development
Sikkim,2004,North,81.37,7.30581564,0.0002871972053933329,0.4212858961353284,0.16868667677736737,353.0,Low Development
Sikkim,2004,South,330.64,7.274025047,0.0015862650783829463,0.42115578382458485,0.16941407257686372,342.0,Low Development
Sikkim,2004,West,226.32,6.543639959,0.0010426025417348281,0.41816646898128107,0.16789214911755335,366.0,Low Development
Sikkim,2005,East,723.45,9.761648283,0.003633390088167719,0.43133711034137456,0.17471487818945047,420.0,Low Development
Sikkim,2005,North,88.43,8.67641637,0.0003239903180154161,0.42689548096084995,0.17095258657514922,508.0,Low Development
Sikkim,2005,South,355.11,7.400798451,0.0017137902151906485,0.4216746411021219,0.16969813056996313,534.0,Low Development
Sikkim,2005,West,246.24,8.801696713,0.001146415403410734,0.42740822744904783,0.17165114022166558,491.0,Low Development
Sikkim,2006,East,785.6,8.590780289,0.003957284132000929,0.426544990223482,0.17299236656859338,461.0,Low Development
Sikkim,2006,North,95.05,7.486147235,0.00035849037545991895,0.4220239559923913,0.1690246766222325,507.0,Low Development
Sikkim,2006,South,379.88,6.975303427,0.001842878798710337,0.4199331781233554,0.16907899852856836,506.0,Low Development
Sikkim,2006,West,265.04,7.63482781,0.0012443913973618904,0.42263247478208277,0.16979962475125027,501.0,Low Development
Tamilnadu,1999,Chennai,13215.12,,0.06873359138390395,,,,Low Development
Tamilnadu,1999,Coimbatore,11543.99,,0.060024515704563734,,,,Low Development
Tamilnadu,1999,Cuddalore,4080.01,,0.02112606574011949,,,,Low Development
Tamilnadu,1999,Dharmapuri,2316.5,,0.011935552703268227,,,,Low Development
Tamilnadu,1999,Dindigul,4047.78,,0.020958099448361734,,,,Low Development
Tamilnadu,1999,Erode,6230.11,,0.032331288324927,,,,Low Development
Tamilnadu,1999,Kancheepuram,6845.13,,0.0355364583142802,,,,Low Development
Tamilnadu,1999,Kanniyakumari,3959.06,,0.020495736140736916,,,,Low Development
Tamilnadu,1999,Karur,1990.6,,0.010237128425146852,,,,Low Development
Tamilnadu,1999,Krishnagiri,2414.74,,0.012447529386553418,,,,Low Development
Tamilnadu,1999,Madurai,5627.75,,0.02919209578681963,,,,Low Development
Tamilnadu,1999,Nagapattinam,2787.9,,0.014392248636703074,,,,Low Development
Tamilnadu,1999,Namakkal,4114.5,,0.02130580999710754,,,,Low Development
Tamilnadu,1999,Perambalur,1593.45,,0.008167385552928676,,,,Low Development
Tamilnadu,1999,Pudukkotai,2402.6,,0.012384261909608363,,,,Low Development
Tamilnadu,1999,Ramanathapuram,2193.92,,0.011296728376750529,,,,Low Development
Tamilnadu,1999,Salem,6803.53,,0.03531966037021807,,,,Low Development
Tamilnadu,1999,Sivagangai,1872.15,,0.00961982754836417,,,,Low Development
Tamilnadu,1999,Thanjavur,3907.85,,0.020228855787000812,,,,Low Development
Tamilnadu,1999,The Nilgris,1516.62,,0.007766986849988923,,,,Low Development
Tamilnadu,1999,Theni,2047.83,,0.010535381942903484,,,,Low Development
Tamilnadu,1999,Thiruchirappalli,5286.93,,0.027415916092222128,,,,Low Development
Tamilnadu,1999,Thirunelveli,5691.77,,0.02952573531515756,,,,Low Development
Tamilnadu,1999,Thiruvallur,6577.75,,0.034143010374777,,,,Low Development
Tamilnadu,1999,Thiruvannamalai,2978.06,,0.015383265392540939,,,,Low Development
Tamilnadu,1999,Thiruvarur,1881.35,,0.009667773247531755,,,,Low Development
Tamilnadu,1999,Thoothukodi,4008.46,,0.020753183699310698,,,,Low Development
Tamilnadu,1999,Vellore,7175.18,,0.03725651027191739,,,,Low Development
Tamilnadu,1999,Villupuram,3920.93,,0.020297022063643425,,,,Low Development
Tamilnadu,1999,Virudhunagar,5155.11,,0.02672893760697524,,,,Low Development
Tamilnadu,2000,Chennai,12725.53,-3.704771504,0.0661820984648323,0.3762218441388985,0.19019799673445878,63.0,Low Development
Tamilnadu,2000,Coimbatore,12716.5,10.15688683,0.06613503871880151,0.43295473982834587,0.2128629191626193,14.0,Low Development
Tamilnadu,2000,Cuddalore,4430.56,8.591890706,0.022952953223075757,0.42654953493020575,0.18439158590592777,82.0,Low Development
Tamilnadu,2000,Dharmapuri,2432.43,5.0045327,0.012539720627670224,0.4118672218439062,0.17227072111416464,203.0,Low Development
Tamilnadu,2000,Dindigul,4165.58,2.910237216,0.021572012857268445,0.40329570432603307,0.1742614894447743,179.0,Low Development
Tamilnadu,2000,Erode,6668.52,7.036954404,0.03461605723493373,0.4201855027993081,0.1888438354606835,70.0,Low Development
Tamilnadu,2000,Kancheepuram,7305.7,6.728433207,0.03793671382141233,0.4189227894597034,0.19033114407672877,61.0,Low Development
Tamilnadu,2000,Kanniyakumari,4290.86,8.380777255,0.022224908204194024,0.42568549131394917,0.1836091414480961,90.0,Low Development
Tamilnadu,2000,Karur,2205.12,10.77665026,0.011355097053998025,0.4354913031441564,0.18100957949006138,116.0,Low Development
Tamilnadu,2000,Krishnagiri,2594.21,7.432270141,0.013382835324554166,0.4218034482089571,0.17675108047831536,149.0,Low Development
Tamilnadu,2000,Madurai,5932.43,5.413886544,0.030779932267513157,0.4135426223170777,0.183885008287339,85.0,Low Development
Tamilnadu,2000,Nagapattinam,2946.2,5.678108971,0.015217227351727968,0.41462402996893394,0.17497994839861036,170.0,Low Development
Tamilnadu,2000,Namakkal,4452.84,8.22311338,0.023069065198885956,0.4250402057385264,0.18385752141474215,88.0,Low Development
Tamilnadu,2000,Perambalur,1495.15,-6.169004362,0.0076550961803010876,0.3661362495932219,0.15104755754546942,440.0,Low Development
Tamilnadu,2000,Pudukkotai,2569.39,6.942062765,0.013253486166582479,0.41979713098062155,0.1758709440921981,161.0,Low Development
Tamilnadu,2000,Ramanathapuram,2396.69,9.242360706,0.012353462009382228,0.4292117738752098,0.17909678675571328,128.0,Low Development
Tamilnadu,2000,Salem,6806.68,0.046299495,0.03533607656069393,0.3915742005873328,0.17783132617134947,139.0,Low Development
Tamilnadu,2000,Sivagangai,1978.65,5.688646743,0.01017485113111939,0.41466715888650424,0.17197177423327334,209.0,Low Development
Tamilnadu,2000,Thanjavur,4209.12,7.709354248,0.021798921090068094,0.42293749605235814,0.18225435107498414,104.0,Low Development
Tamilnadu,2000,The Nilgris,1616.15,6.562619509,0.008285686354135657,0.4182441483472297,0.1722690711513733,204.0,Low Development
Tamilnadu,2000,Theni,2080.95,1.61732175,0.010707986459906798,0.39800406919115633,0.16562641955240662,305.0,Low Development
Tamilnadu,2000,Thiruchirappalli,5682.42,7.480522723,0.029477007892633977,0.42200093603006705,0.18648657914760722,76.0,Low Development
Tamilnadu,2000,Thirunelveli,5959.43,4.702579338,0.030920642471591948,0.41063138929222615,0.18280494119984564,99.0,Low Development
Tamilnadu,2000,Thiruvallur,7411.31,12.67241838,0.03848709917892199,0.44325028929226645,0.2003923752242598,35.0,Low Development
Tamilnadu,2000,Thiruvannamalai,3134.71,5.260135793,0.016199645150649908,0.4129133523474622,0.17488512802937484,172.0,Low Development
Tamilnadu,2000,Thiruvarur,2088.3,11.00007973,0.01074629090435047,0.4364057536745354,0.18101007601242444,115.0,Low Development
Tamilnadu,2000,Thoothukodi,4316.18,7.676763645,0.02235686310668569,0.4228041094664314,0.182535761650584,103.0,Low Development
Tamilnadu,2000,Vellore,7451.88,3.856349248,0.038698529289272976,0.4071679448566145,0.18608629551620962,77.0,Low Development
Tamilnadu,2000,Villupuram,3953.02,0.818428281,0.020464258746935585,0.3947343637380513,0.17017230074338188,236.0,Low Development
Tamilnadu,2000,Virudhunagar,5956.64,15.54826182,0.030906102417170473,0.45502052067219545,0.2005518697191805,33.0,Low Development
Tamilnadu,2001,Chennai,12460.29,-2.084313974,0.06479980311187461,0.3828540410812495,0.19202149829962456,59.0,Low Development
Tamilnadu,2001,Coimbatore,12452.86,-2.073211969,0.06476108174830775,0.3828994792875905,0.19201644076402086,60.0,Low Development
Tamilnadu,2001,Cuddalore,4467.29,0.829014842,0.023144371215513306,0.39477769233889054,0.17179769966486422,280.0,Low Development
Tamilnadu,2001,Dharmapuri,2406.62,-1.061078839,0.012405212095548982,0.38704193049397184,0.16225989945491814,439.0,Low Development
Tamilnadu,2001,Dindigul,4046.57,-2.856985102,0.02095179354662339,0.3796916582370879,0.1644477394228092,413.0,Low Development
Tamilnadu,2001,Erode,6455.33,-3.196961245,0.03350501988650569,0.3783002063203709,0.1714230944600518,287.0,Low Development
Tamilnadu,2001,Kancheepuram,7528.66,3.051863613,0.039098667417760725,0.40387535182666184,0.1850093411813212,106.0,Low Development
Tamilnadu,2001,Kanniyakumari,4306.33,0.360533786,0.02230552993964213,0.39286029643703524,0.1705274365385994,300.0,Low Development
Tamilnadu,2001,Karur,2062.91,-6.449082136,0.010613971197626007,0.36498994929102063,0.15236436243498386,489.0,Low Development
Tamilnadu,2001,Krishnagiri,2602.43,0.316859468,0.013425673764462595,0.39268154650194814,0.16512802285945682,402.0,Low Development
Tamilnadu,2001,Madurai,5882.43,-0.842824947,0.030519357815515402,0.387935198455878,0.17348569407166045,253.0,Low Development
Tamilnadu,2001,Nagapattinam,2753.47,-6.541646867,0.014212817069057417,0.364611101024687,0.15437213065130928,483.0,Low Development
Tamilnadu,2001,Namakkal,4274.84,-3.997448819,0.022141420149773945,0.37502397652576913,0.16329444270017204,424.0,Low Development
Tamilnadu,2001,Perambalur,1435.37,-3.998261044,0.007343553365492569,0.3750206522571217,0.15441439292214423,482.0,Low Development
Tamilnadu,2001,Pudukkotai,2593.41,0.934852241,0.0133786661333222,0.3952108628855041,0.166111544834195,383.0,Low Development
Tamilnadu,2001,Ramanathapuram,2360.8,-1.497481944,0.01216642166773824,0.38525582299961897,0.16140218220049055,445.0,Low Development
Tamilnadu,2001,Salem,6586.38,-3.236526471,0.03418798552519181,0.37813827404751427,0.1717681009341208,281.0,Low Development
Tamilnadu,2001,Sivagangai,2004.34,1.298359993,0.010308734284555835,0.3966986248025568,0.16486469049175623,408.0,Low Development
Tamilnadu,2001,Thanjavur,4051.44,-3.746151215,0.02097717349824797,0.37605248555486354,0.16300729832089422,429.0,Low Development
Tamilnadu,2001,The Nilgris,1568.62,-2.940939888,0.00803798428006659,0.37934804869182265,0.15656201004476902,474.0,Low Development
Tamilnadu,2001,Theni,2107.94,1.297003772,0.010848644549095187,0.396693074070987,0.16518641635785192,399.0,Low Development
Tamilnadu,2001,Thiruchirappalli,5673.5,-0.156975373,0.029430521410397578,0.39074223866729013,0.17395520831315459,244.0,Low Development
Tamilnadu,2001,Thirunelveli,5993.78,0.576397407,0.031099657120114404,0.39374378151495704,0.17615730687805148,206.0,Low Development
Tamilnadu,2001,Thiruvallur,7274.82,-1.841644729,0.03777578303985852,0.38384723602458853,0.17620436423375052,204.0,Low Development
Tamilnadu,2001,Thiruvannamalai,3236.05,3.232834935,0.01672777744995896,0.4046160299537965,0.17188307845149398,279.0,Low Development
Tamilnadu,2001,Thiruvarur,1844.91,-11.65493464,0.009477866586915792,0.34368347354564316,0.14316010937040674,504.0,Low Development
Tamilnadu,2001,Thoothukodi,4264.71,-1.192489655,0.022088627765799198,0.3865040932499022,0.1678548139594404,343.0,Low Development
Tamilnadu,2001,Vellore,7485.41,0.449953569,0.03887327051678267,0.39322627308277813,0.1806144715431809,150.0,Low Development
Tamilnadu,2001,Villupuram,4014.59,1.557543347,0.020785130127125625,0.39775940857262393,0.17157484150532495,285.0,Low Development
Tamilnadu,2001,Virudhunagar,5593.98,-6.088331677,0.029016103801940342,0.3664664261790829,0.16399623275279737,419.0,Low Development
Tamilnadu,2002,Chennai,12812.12,2.823610044,0.06663336130080202,0.4029411572585373,0.20115647968389613,25.0,Low Development
Tamilnadu,2002,Coimbatore,13171.42,5.770240732,0.0685058493128579,0.4150011061787607,0.20710395205921903,20.0,Low Development
Tamilnadu,2002,Cuddalore,4748.73,6.300016341,0.024611092690918275,0.41716936798698095,0.18163440280934334,84.0,Low Development
Tamilnadu,2002,Dharmapuri,2496.92,3.752150319,0.012875809555856932,0.4067414802282512,0.17042207782481467,229.0,Low Development
Tamilnadu,2002,Dindigul,4085.09,0.951917303,0.02115254010444246,0.39528070664871423,0.17080380672215117,222.0,Low Development
Tamilnadu,2002,Erode,6453.43,-0.029433042,0.033495118057329784,0.39126424300373114,0.17660276803589034,128.0,Low Development
Tamilnadu,2002,Kancheepuram,7477.12,-0.684583976,0.03883006727264144,0.38858284596566545,0.17873117874985106,111.0,Low Development
Tamilnadu,2002,Kanniyakumari,4410.6,2.421319314,0.022848931901838253,0.40129466464762503,0.17422722500015297,170.0,Low Development
Tamilnadu,2002,Karur,2102.6,1.923981172,0.010820815197621826,0.3992591626714103,0.16619615418713723,296.0,Low Development
Tamilnadu,2002,Krishnagiri,2810.33,7.988687496,0.014509142335869266,0.424080749163893,0.17833778506707876,114.0,Low Development
Tamilnadu,2002,Madurai,5973.34,1.545449755,0.030993134284137722,0.3977099120061299,0.1776798453729346,121.0,Low Development
Tamilnadu,2002,Nagapattinam,2671.12,-2.990771645,0.013783650946617113,0.37914409763461265,0.15992782962181534,356.0,Low Development
Tamilnadu,2002,Namakkal,3850.41,-9.92855873,0.01992950785654579,0.35074917247306303,0.1522573737031527,432.0,Low Development
Tamilnadu,2002,Perambalur,1325.16,-7.678159638,0.006769195158399116,0.35995958971678554,0.1480453529817537,459.0,Low Development
Tamilnadu,2002,Pudukkotai,2555.43,-1.464481127,0.013180733779584704,0.3853908885064592,0.1620647956703345,332.0,Low Development
Tamilnadu,2002,Ramanathapuram,2453.08,3.90884446,0.012647337876345298,0.40738279688332235,0.17054152147913615,228.0,Low Development
Tamilnadu,2002,Salem,6896.29,4.705316122,0.035803078093564304,0.4106425903821286,0.18573888300899002,67.0,Low Development
Tamilnadu,2002,Sivagangai,2059.49,2.751529182,0.010596147905109361,0.40264614522415315,0.16741614683272688,280.0,Low Development
Tamilnadu,2002,Thanjavur,4207.33,3.847767707,0.021789592524686572,0.40713282238723336,0.17592688446970528,136.0,Low Development
Tamilnadu,2002,The Nilgris,1604.88,2.31158598,0.008226952872655364,0.40084554884622,0.16527439126208124,303.0,Low Development
Tamilnadu,2002,Theni,2053.38,-2.588308965,0.010564305707075236,0.38079129400125017,0.15865510102474523,370.0,Low Development
Tamilnadu,2002,Thiruchirappalli,5849.16,3.096148762,0.030345971575156092,0.40405660176647934,0.17983022365168538,97.0,Low Development
Tamilnadu,2002,Thirunelveli,6392.6,6.653897874,0.03317810317902931,0.4186177317840359,0.18735395462103194,62.0,Low Development
Tamilnadu,2002,Thiruvallur,7729.52,6.250326469,0.040145447106326115,0.4169659976356801,0.19087366731806774,48.0,Low Development
Tamilnadu,2002,Thiruvannamalai,3071.81,-5.075323311,0.01587184249003673,0.37061245954508004,0.15776808931205408,377.0,Low Development
Tamilnadu,2002,Thiruvarur,1774.79,-3.800727407,0.009112436975434138,0.3758291165081551,0.15579910878852252,397.0,Low Development
Tamilnadu,2002,Thoothukodi,4349.36,1.984894635,0.0225297803130314,0.3995084688553599,0.1733212557299628,184.0,Low Development
Tamilnadu,2002,Vellore,7571.26,1.146897765,0.03932067685086282,0.3960787212834419,0.18202389462389446,81.0,Low Development
Tamilnadu,2002,Villupuram,3793.9,-5.497198967,0.019635006610897926,0.3688858098896734,0.15933532792240812,364.0,Low Development
Tamilnadu,2002,Virudhunagar,5615.62,0.386844429,0.029128880424764973,0.39296798044777004,0.17466452043396702,162.0,Low Development
Tamilnadu,2003,Chennai,13831.99,7.960197063,0.07194840262798105,0.42396414372429914,0.2127546990665083,40.0,Low Development
Tamilnadu,2003,Coimbatore,14013.89,6.396197221,0.0728963724843489,0.41756301640197435,0.2107630300513991,43.0,Low Development
Tamilnadu,2003,Cuddalore,5083.57,7.051148412,0.02635610768105685,0.42024359593332394,0.1839111029819637,190.0,Low Development
Tamilnadu,2003,Dharmapuri,2522.78,1.035675953,0.013010578662430172,0.39562351344996716,0.16605575257744498,448.0,Low Development
Tamilnadu,2003,Dindigul,4361.63,6.769495898,0.02259372528355165,0.41909085054655887,0.18119257538875455,214.0,Low Development
Tamilnadu,2003,Erode,6588.51,2.093150464,0.03419908599684692,0.3999515375349108,0.18050006661207246,227.0,Low Development
Tamilnadu,2003,Kancheepuram,8162.85,9.171044466,0.04240374165200987,0.42891989128025654,0.19701020150330856,75.0,Low Development
Tamilnadu,2003,Kanniyakumari,4679.26,6.091234753,0.024249050547312596,0.4163148682028658,0.1810753776095339,217.0,Low Development
Tamilnadu,2003,Karur,2309.04,9.818320175,0.011896674995030162,0.43156905665399387,0.17976562765861565,238.0,Low Development
Tamilnadu,2003,Krishnagiri,2918.96,3.865382357,0.015075266390279592,0.4072049155002634,0.17192712603427313,373.0,Low Development
Tamilnadu,2003,Madurai,6381.68,6.836041478,0.033121193718713,0.41936320781852204,0.18761799935863663,144.0,Low Development
Tamilnadu,2003,Nagapattinam,2916.06,9.169936207,0.015060153072063721,0.4289153554057797,0.18060223400555012,225.0,Low Development
Tamilnadu,2003,Namakkal,4090.62,6.238556413,0.02118135963883341,0.41691782523500354,0.17947594587730148,248.0,Low Development
